name,fuel,seller_type,transmission,owner,owner_numeric,log_selling_price,log_km_driven,scaled_age
Ford Figo Diesel Titanium,0,0,0,1,,12.100717685412471,11.736077016252437,0.24324324324324326
Mahindra Verito 1.5 D2 BSIII,0,0,0,1,,12.323860125621126,11.608244735642321,0.21621621621621623
Hyundai EON Era Plus,1,0,0,0,,12.644330802262578,10.12667110305036,0.08108108108108109
Honda City i DTEC SV,0,0,0,0,,13.345508528717259,10.308985993422082,0.13513513513513514
Hyundai i10 Magna LPG,2,0,0,1,,12.524530013005734,11.156264806643742,0.1891891891891892
Hyundai i10 Era,1,0,0,1,,12.409017571151187,11.608244735642321,0.1891891891891892
Maruti Zen Estilo VXI BSIV,1,0,0,0,,11.982935344196433,12.206077645517674,0.2702702702702703
Hyundai EON Era Plus,1,0,0,0,,12.429220196836383,11.289794413577894,0.16216216216216217
Honda Amaze E i-Dtech,0,0,0,0,,13.017005083966255,11.23850177707664,0.16216216216216217
Tata Indica V2 DLS,0,0,0,1,,11.350418300109132,11.918397239722838,0.35135135135135137
Toyota Innova Crysta 2.4 VX MT BSIV,0,0,0,0,,14.477167587428587,10.463131911491967,0.05405405405405406
Hyundai i20 2015-2017 Magna 1.2,1,0,0,0,,13.217675375388819,10.596659732783579,0.10810810810810811
Ford EcoSport 1.5 TDCi Trend Plus BSIV,0,0,0,0,,13.219491903015438,11.608244735642321,0.13513513513513514
Hyundai Xcent 1.2 VTVT E,1,0,0,0,,13.122365377402328,11.002116507732017,0.02702702702702703
Honda Amaze S i-VTEC,1,0,0,0,,13.279368835614243,9.61587214452889,0.05405405405405406
Hyundai Accent Executive,1,0,0,0,,12.055255569732177,11.695255355062795,0.1891891891891892
Hyundai Verna 1.6 SX,0,0,0,1,,12.793862088206213,11.51293546492023,0.21621621621621623
Tata Tiago 1.05 Revotorq XT Option,0,0,0,1,,12.765691290604371,10.085850775128717,0.08108108108108109
Ford EcoSport 1.5 Diesel Trend Plus BSIV,0,0,0,0,,13.45883704259595,10.87806606028079,0.05405405405405406
Maruti Alto LXi,1,0,0,2,,11.904974309480183,10.596659732783579,0.24324324324324326
Maruti Eeco CNG HTR 5-STR,3,0,0,0,,12.706850963741102,10.765765506102406,0.10810810810810811
Skoda Octavia Ambiente 1.9 TDI MT,0,0,0,1,,11.608244735642321,11.695255355062795,0.35135135135135137
Maruti Swift VDI Windsong Limited edition,0,0,0,0,,13.017005083966255,11.51293546492023,0.13513513513513514
Chevrolet Captiva LT,0,0,0,1,,12.468440756144114,11.289794413577894,0.2972972972972973
Hyundai i10 Sportz,1,0,0,1,,12.206077645517674,11.418625774449598,0.24324324324324326
Maruti Alto K10 LXI CNG,3,0,0,0,,12.971542813248437,9.90353755128617,0.02702702702702703
Mahindra Scorpio SLE BSIII,0,0,0,1,,13.217675375388819,11.289794413577894,0.1891891891891892
Maruti Ritz LDi,0,0,0,0,,12.409017571151187,11.289794413577894,0.1891891891891892
Maruti Eeco CNG 5 Seater AC BSIV,3,0,0,0,,12.676079399771027,11.289794413577894,0.10810810810810811
Hyundai Accent GLE CNG,3,0,0,2,,11.695255355062795,11.608244735642321,0.32432432432432434
Hyundai Elantra CRDi SX,0,0,0,0,,13.329379172803593,11.695255355062795,0.1891891891891892
Skoda Superb Elegance 2.0 TDI CR AT,0,0,1,0,,13.304686600863562,11.407576060361786,0.1891891891891892
Volkswagen Passat 1.8 TSI MT,1,0,0,1,,12.611541086966115,11.695255355062795,0.2702702702702703
Ford Figo 1.5D Trend MT,0,1,0,0,,12.899222326086994,10.719250516636261,0.10810810810810811
Hyundai Creta 1.6 CRDi AT SX Plus,0,0,1,1,,13.815511557963774,11.002116507732017,0.08108108108108109
Hyundai Sonata 2.4 GDi MT,1,0,0,1,,13.171155446333852,11.156264806643742,0.21621621621621623
Fiat Grande Punto 1.3 Emotion (Diesel),0,0,0,0,,12.611541086966115,11.798111925972618,0.1891891891891892
Fiat Grande Punto 1.3 Emotion (Diesel),0,0,0,1,,12.301387370778713,11.669937760751914,0.24324324324324326
Mahindra XUV500 W8 4WD,0,0,0,0,,13.652992804936396,12.06105265381003,0.13513513513513514
Honda City 1.5 V MT,1,0,0,0,,13.122365377402328,10.463131911491967,0.24324324324324326
Hyundai Accent GLE,1,0,0,1,,10.985309671896763,11.156264806643742,0.4594594594594595
Maruti Alto LX,1,0,0,2,,11.775297421715827,11.002116507732017,0.24324324324324326
Volkswagen Polo 1.2 MPI Comfortline,1,0,0,1,,12.834683971615659,11.695255355062795,0.10810810810810811
Ford Fiesta 1.4 SXi TDCi,0,1,0,0,,12.100717685412471,12.001511614739405,0.2972972972972973
Volkswagen Polo Diesel Trendline 1.2L,0,0,0,0,,12.301387370778713,12.31178759836772,0.24324324324324326
Toyota Innova 2.5 EV (Diesel) PS 7 Seater BS IV,0,0,0,1,,13.345508528717259,11.51293546492023,0.1891891891891892
Maruti Ritz LDi,0,0,0,0,,12.59473402514672,11.695255355062795,0.1891891891891892
Maruti Swift VDI BSIV,0,0,0,0,,12.765691290604371,11.982935344196433,0.24324324324324326
Tata Sumo MKII Turbo 2.0 LX,0,0,0,0,,12.367345048436391,11.407576060361786,0.2702702702702703
Hyundai Sonata 2.4 GDi MT,1,0,0,1,,13.122365377402328,12.706850963741102,0.21621621621621623
Maruti Swift VVT VXI,1,0,0,0,,13.142166004700508,9.90353755128617,0.08108108108108109
Maruti Alto 800 LXI CNG,3,0,0,0,,12.821260987319457,9.680406499268875,0.0
Hyundai Grand i10 Sportz,1,0,0,1,,12.821260987319457,10.308985993422082,0.10810810810810811
Maruti Swift 1.3 VXi,1,0,0,0,,12.100717685412471,10.819798284210286,0.2972972972972973
Mahindra Quanto C8,0,0,0,0,,12.611541086966115,12.25486757159303,0.21621621621621623
Hyundai i10 Sportz 1.1L,1,0,0,0,,12.765691290604371,9.90353755128617,0.13513513513513514
Renault KWID 1.0 RXT Optional,1,0,0,0,,12.886643575525625,9.90353755128617,0.05405405405405406
Toyota Innova 2.5 G (Diesel) 8 Seater,0,0,0,0,,13.652992804936396,11.51293546492023,0.13513513513513514
Toyota Innova 2.5 VX (Diesel) 7 Seater,0,0,0,0,,13.955273369904273,10.596659732783579,0.13513513513513514
Jaguar XF 3.0 Litre S Premium Luxury,0,0,1,0,,15.068273812173887,10.463131911491967,0.10810810810810811
Volkswagen Vento Diesel Highline,0,0,0,1,,12.54254845357358,11.695255355062795,0.21621621621621623
Mahindra TUV 300 T10,0,0,0,1,,13.560619598657233,10.819798284210286,0.05405405405405406
Hyundai Verna 1.6 SX,0,0,0,1,,12.948012371209098,11.51293546492023,0.21621621621621623
Honda City 1.5 V MT Exclusive,1,0,0,1,,12.644330802262578,11.418625774449598,0.2702702702702703
Jeep Compass 2.0 Longitude Option BSIV,0,0,0,0,,14.253766134056512,10.819798284210286,0.08108108108108109
Fiat Linea 1.3 Multijet Active,0,0,0,0,,12.834683971615659,11.112462823634855,0.13513513513513514
Hyundai Grand i10 Sportz,1,0,0,0,,13.122365377402328,10.596659732783579,0.13513513513513514
Maruti Ritz ZDi,0,0,0,1,,12.611541086966115,11.51293546492023,0.1891891891891892
Honda City 2017-2020 GXi,1,0,0,1,,11.951186847493476,11.695255355062795,0.32432432432432434
Maruti Swift Dzire LDI,0,0,0,0,,12.765691290604371,12.128116509451258,0.1891891891891892
Mahindra XUV500 AT W6 2WD,0,0,1,2,,13.76421831620775,11.225256725762893,0.10810810810810811
Hyundai Grand i10 CRDi Magna,0,0,0,2,,12.765691290604371,11.289794413577894,0.13513513513513514
Isuzu D-Max V-Cross Z Prestige,0,0,1,0,,14.45736497045232,10.308985993422082,0.02702702702702703
Tata Nexon 1.2 Revotron XM,1,0,0,0,,13.19375523568666,8.517393171418904,0.0
Volkswagen Polo 2015-2019 1.0 MPI Comfortline,1,0,0,0,,13.279368835614243,9.210440366976517,0.02702702702702703
Hyundai Santro LP - Euro II,1,0,0,0,,10.933124826700707,11.002116507732017,0.48648648648648657
Maruti Ertiga VDI,0,0,0,0,,12.765691290604371,11.849404844423074,0.21621621621621623
Hyundai Elite i20 Sportz Plus BSIV,1,0,0,0,,13.45883704259595,9.852246888342531,0.02702702702702703
Maruti Ertiga SHVS VDI,0,1,0,0,,13.651815643149092,10.70551155928146,0.08108108108108109
Volkswagen Polo GT TSI BSIV,1,1,1,0,,13.260386417460465,10.242848470041249,0.16216216216216217
Hyundai i20 Magna 1.2,1,1,0,0,,13.091904169919621,10.268165387743457,0.16216216216216217
Renault KWID RXT,1,1,0,0,,12.793862088206213,9.994287576862567,0.05405405405405406
Volkswagen Polo GT TSI BSIV,1,1,1,0,,13.26212705890841,10.243560441877241,0.16216216216216217
Honda City i DTEC S,0,0,0,1,,13.217675375388819,11.608244735642321,0.16216216216216217
Hyundai i20 Asta 1.4 CRDi,0,0,0,0,,13.45883704259595,11.51293546492023,0.10810810810810811
Maruti Swift Dzire AMT VDI,0,0,1,0,,13.623139877437296,8.945593270806897,0.02702702702702703
Maruti Wagon R LXI Minor,1,0,0,1,,11.652687407345388,11.51293546492023,0.32432432432432434
Tata Manza Aqua Safire,1,0,0,1,,11.918397239722838,11.225256725762893,0.2972972972972973
Maruti Swift Dzire AMT ZDI Plus,0,0,1,0,,13.654168582642953,10.819798284210286,0.05405405405405406
Hyundai Verna 1.4 VTVT,1,0,0,0,,13.217675375388819,10.596659732783579,0.16216216216216217
Maruti Ertiga SHVS VDI,0,0,0,0,,13.698977865303197,10.596659732783579,0.10810810810810811
Hyundai i20 1.2 Magna,1,0,0,1,,12.487488878546145,11.51293546492023,0.21621621621621623
Mahindra Scorpio 1.99 S10,0,0,0,0,,13.710151153416941,11.608244735642321,0.16216216216216217
Chevrolet Beat Diesel LS,0,0,0,0,,12.25486757159303,11.47494318464235,0.1891891891891892
BMW 3 Series 320d Prestige,0,0,1,0,,14.316286451937186,11.211833885608513,0.13513513513513514
Toyota Innova 2.5 EV Diesel MS 7 Str BSIII,0,0,0,1,,13.527829818844937,12.031725210748633,0.24324324324324326
Ford Aspire Titanium BSIV,1,0,0,0,,13.42246945133505,8.853808274977197,0.02702702702702703
Hyundai i20 Active 1.4 SX with AVN,0,0,0,0,,13.480039220276565,11.002116507732017,0.08108108108108109
Tata Indigo CS eVX,0,0,0,1,,12.337100907936577,11.002116507732017,0.1891891891891892
Maruti Wagon R VXI BS IV,1,0,0,0,,12.899222326086994,10.021315031649332,0.13513513513513514
Maruti Vitara Brezza ZDi AMT,0,0,1,0,,13.73755009757506,8.909370405197466,0.0
Maruti Swift Dzire VXi,1,0,0,2,,12.524530013005734,11.156264806643742,0.24324324324324326
Maruti Wagon R LXI Minor,1,0,0,0,,12.07254696717504,11.112462823634855,0.2972972972972973
Ford Fusion 1.4 TDCi Diesel,0,0,0,2,,11.951186847493476,11.608244735642321,0.2972972972972973
Maruti SX4 VDI,0,0,0,1,,12.691583538230217,12.07254696717504,0.21621621621621623
Mahindra Scorpio LX BSIV,0,0,0,0,,13.45883704259595,11.695255355062795,0.16216216216216217
Tata Indica V2 DiCOR DLG BS-III,0,0,0,2,,10.819798284210286,11.695255355062795,0.32432432432432434
Mahindra Scorpio LX,0,0,0,0,,13.017005083966255,12.821260987319457,0.21621621621621623
Hyundai Verna 1.6 SX CRDi (O),0,0,0,0,,13.377007146164305,11.920794348360973,0.16216216216216217
Tata Tigor 1.05 Revotorq XZ,0,0,0,0,,13.299674067415213,9.61587214452889,0.08108108108108109
Renault KWID AMT,1,0,1,1,,12.899222326086994,10.308985993422082,0.05405405405405406
Maruti Swift Vdi BSIII,0,0,0,0,,12.611541086966115,11.918397239722838,0.2972972972972973
Maruti Swift VDI BSIV,0,0,0,1,,13.258642740896052,11.51293546492023,0.13513513513513514
Maruti Alto K10 LXI,1,0,0,0,,12.100717685412471,11.156264806643742,0.24324324324324326
Tata Nano Lx,1,0,0,0,,11.156264806643742,10.596659732783579,0.24324324324324326
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,0,0,0,2,,13.122365377402328,11.944714374881176,0.32432432432432434
Hyundai Accent GLS 1.6 ABS,1,0,0,1,,11.608244735642321,11.608244735642321,0.4324324324324324
Maruti Ertiga VDI,0,0,0,1,,13.017005083966255,11.695255355062795,0.1891891891891892
Tata Sumo Gold GX,0,0,0,0,,12.644330802262578,11.884495917930655,0.1891891891891892
Mahindra KUV 100 D75 K8,0,0,0,0,,12.899222326086994,10.308985993422082,0.08108108108108109
Maruti Swift ZDi,0,0,0,1,,12.873904582205107,11.407576060361786,0.16216216216216217
Maruti Alto LXi,1,0,0,3,,11.711784520403112,11.608244735642321,0.24324324324324326
Mahindra Scorpio 1.99 S4,0,0,0,0,,13.51575725380498,11.156264806643742,0.10810810810810811
Hyundai i20 1.4 CRDi Sportz,0,0,0,1,,12.706850963741102,10.596659732783579,0.21621621621621623
Mahindra Scorpio SLE BSIV,0,0,0,2,,12.611541086966115,12.019749091416921,0.2702702702702703
Hyundai i10 Sportz,1,0,0,2,,12.278397958261774,11.51293546492023,0.24324324324324326
Maruti Wagon R LXI Minor,1,0,0,2,,11.918397239722838,11.225256725762893,0.2972972972972973
Hyundai EON Era,1,0,0,0,,12.429220196836383,10.648539090746434,0.1891891891891892
Maruti Ritz LXI,1,0,0,1,,12.100717685412471,10.87806606028079,0.2702702702702703
Maruti Zen LXI,1,0,0,1,,11.918397239722838,11.571203807011969,0.37837837837837845
Toyota Corolla DX,1,0,0,1,,12.524530013005734,11.472113887062386,0.40540540540540543
Maruti Baleno Sigma,1,0,0,0,,13.228525371792253,9.210440366976517,0.02702702702702703
Maruti Swift Dzire VXI Optional,1,0,0,0,,13.217675375388819,10.518700218288165,0.10810810810810811
Mahindra XUV500 AT W9 2WD,0,0,1,0,,14.220976332738882,9.90353755128617,0.05405405405405406
Toyota Etios Liva 1.2 V Dual Tone,1,0,0,0,,13.215855541983634,10.463131911491967,0.08108108108108109
Hyundai i20 2015-2017 Asta 1.2,1,0,0,0,,13.353476685668044,10.819798284210286,0.10810810810810811
Mahindra Bolero Pik-Up FB 1.7T,0,0,0,0,,13.428377879293798,8.517393171418904,0.0
Maruti Swift 1.3 ZXI,1,0,0,0,,12.676079399771027,11.350418300109132,0.24324324324324326
Hyundai Creta 1.6 CRDi SX,0,0,0,1,,13.933294482509151,10.757924157061597,0.08108108108108109
Maruti Baleno Alpha 1.3,0,0,0,0,,13.429849547739444,11.170449240431308,0.08108108108108109
Honda City i-DTEC ZX,0,0,0,0,,13.864301674514206,10.819798284210286,0.08108108108108109
Tata Zest Quadrajet 1.3 XMS,0,0,0,0,,13.017005083966255,10.950824090522445,0.13513513513513514
Maruti Wagon R VXI BS IV,1,0,0,0,,12.25486757159303,10.668978650219241,0.2702702702702703
Maruti Swift Dzire VDI,0,0,0,0,,13.060490101343552,11.002116507732017,0.16216216216216217
Maruti Swift Dzire VXI,1,0,0,0,,13.060490101343552,11.002116507732017,0.16216216216216217
Hyundai i20 Asta 1.4 CRDi,0,0,0,0,,13.217675375388819,10.596659732783579,0.13513513513513514
Maruti A-Star Vxi,1,0,0,0,,12.230765258120545,11.002116507732017,0.24324324324324326
Honda City i VTEC CVT VX,1,0,1,0,,13.76421831620775,10.308985993422082,0.13513513513513514
Hyundai i20 Asta Option 1.4 CRDi,0,0,0,1,,13.217675375388819,11.982935344196433,0.13513513513513514
Toyota Innova 2.5 E Diesel PS 7-Seater,0,0,0,1,,12.506180941677357,11.901590234400047,0.35135135135135137
Volkswagen Polo Diesel Trendline 1.2L,0,0,0,2,,12.54254845357358,11.407576060361786,0.1891891891891892
Maruti Ciaz ZDi Plus SHVS,0,0,0,1,,13.353476685668044,11.156264806643742,0.13513513513513514
Honda City 2017-2020 EXi,1,0,0,0,,12.301387370778713,11.156264806643742,0.35135135135135137
Mahindra Xylo D4,0,0,0,0,,12.676079399771027,11.695255355062795,0.16216216216216217
Hyundai EON Era Plus,1,0,0,1,,12.323860125621126,11.225256725762893,0.1891891891891892
Honda City 1.5 V MT,1,0,0,1,,12.847929163278053,11.350418300109132,0.2702702702702703
Maruti Swift Dzire VDi,0,0,0,2,,12.847929163278053,11.156264806643742,0.21621621621621623
Volkswagen Ameo 1.5 TDI Highline 16 Alloy,0,0,0,0,,13.304686600863562,10.275085591132715,0.08108108108108109
Ford Endeavour 2.5L 4X2 MT,0,0,0,1,,13.3374763699232,10.596659732783579,0.16216216216216217
Hyundai Verna SX CRDi AT,0,0,1,0,,13.122365377402328,11.407576060361786,0.21621621621621623
Mahindra TUV 300 T8 AMT,0,0,1,0,,13.45883704259595,10.596659732783579,0.13513513513513514
Ford EcoSport 1.5 TDCi Titanium Plus BSIV,0,0,0,0,,13.217675375388819,11.835016210489899,0.13513513513513514
Maruti Swift VDI Optional,0,0,0,0,,13.304686600863562,11.156264806643742,0.10810810810810811
Volkswagen Ameo 1.0 MPI Comfortline,1,0,0,1,,13.217675375388819,10.308985993422082,0.02702702702702703
Hyundai Verna 1.6 CRDI,0,0,0,2,,13.07107218827772,11.736077016252437,0.1891891891891892
Honda City i DTEC S,0,0,0,1,,13.329379172803593,11.695255355062795,0.13513513513513514
Maruti Swift Dzire LDI,0,0,0,1,,12.861001210669146,12.100717685412471,0.1891891891891892
Tata Zest Revotron 1.2T XMS,1,0,0,0,,13.122365377402328,9.90353755128617,0.13513513513513514
Renault Duster 85PS Diesel RxL Option,0,0,0,0,,13.017005083966255,11.289794413577894,0.21621621621621623
Toyota Innova 2.5 Z Diesel 7 Seater,0,0,0,1,,13.785051350479566,11.608244735642321,0.16216216216216217
Hyundai Verna 1.6 SX CRDi (O),0,0,0,1,,13.270785106659046,11.289794413577894,0.1891891891891892
Toyota Platinum Etios 1.4 GXD,0,0,0,0,,13.217675375388819,10.596659732783579,0.08108108108108109
Honda WR-V i-VTEC S,1,0,0,0,,13.567050480716235,10.308985993422082,0.05405405405405406
Ford Fiesta 1.5 TDCi Titanium,0,0,0,0,,13.122365377402328,11.289794413577894,0.16216216216216217
Skoda Laura Ambiente 2.0 TDI CR MT,0,0,0,1,,12.506180941677357,11.849404844423074,0.24324324324324326
Maruti Alto K10 VXI,1,0,0,0,,12.721888795877375,10.12667110305036,0.08108108108108109
Maruti Swift Dzire VDI,0,0,0,0,,13.534474352733596,9.90353755128617,0.08108108108108109
Hyundai i20 Active SX Diesel,0,1,0,0,,13.386266457287837,10.653109580024053,0.10810810810810811
BMW X1 sDrive20d M Sport,0,1,1,0,,13.887832149776026,10.658341122532052,0.24324324324324326
Maruti S-Cross 2017-2020 Delta DDiS 200 SH,0,1,0,0,,13.444448325847754,10.373522431293592,0.10810810810810811
Maruti Swift Dzire VDI Optional,0,1,0,0,,13.286183160425152,10.62699418560542,0.08108108108108109
Mahindra Bolero B4,0,1,0,0,,13.005831808336863,10.601647149919609,0.13513513513513514
Ford Ecosport Sports Diesel,0,1,0,1,,13.07107218827772,10.778977123006351,0.1891891891891892
Honda Amaze E Diesel BSIV,0,1,0,0,,13.049794835104816,10.21222147168452,0.16216216216216217
Tata Manza Aura Safire,1,0,0,0,,12.323860125621126,10.463131911491967,0.24324324324324326
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,0,0,0,1,,12.644330802262578,12.206077645517674,0.40540540540540543
Tata Sumo EX,0,1,0,0,,13.005831808336863,11.050905878263567,0.10810810810810811
Mahindra Bolero B4,0,1,0,0,,13.005831808336863,11.034905792929415,0.13513513513513514
Tata New Safari 3L Dicor LX 4x2,0,1,0,0,,13.017005083966255,11.130800836219972,0.21621621621621623
Mahindra Scorpio 1.99 S10 4WD,0,1,0,0,,13.017005083966255,11.264476926102367,0.32432432432432434
Maruti Swift VDI BSIV,0,1,0,1,,13.171155446333852,10.545367754151743,0.08108108108108109
Maruti Wagon R VXI,1,1,0,0,,12.206077645517674,10.463131911491967,0.2702702702702703
Maruti Swift Dzire LXI,1,1,0,0,,13.322853874813605,9.105090961257085,0.05405405405405406
Hyundai Creta 1.6 CRDi Anniversary Edition,0,1,0,0,,13.617059619240436,10.571342565808699,0.10810810810810811
Hyundai Creta 1.4 CRDi S,0,1,0,0,,13.623139877437296,10.571342565808699,0.10810810810810811
Ford Ecosport 1.5 Diesel Titanium,0,1,0,0,,13.303018546545275,11.436605818096815,0.13513513513513514
Maruti Swift LXi BSIV,1,1,0,0,,13.102162710901053,10.239995502805316,0.05405405405405406
Hyundai EON Magna Plus,1,0,0,0,,12.73670383776449,10.308985993422082,0.08108108108108109
Mercedes-Benz E-Class E350 Petrol,1,0,1,2,,13.815511557963774,11.289794413577894,0.2972972972972973
Hyundai Creta 1.6 CRDi SX,0,0,0,0,,14.028200459781736,10.736418414365376,0.05405405405405406
Volkswagen Polo Diesel Highline 1.2L,0,0,0,1,,12.765691290604371,11.156264806643742,0.1891891891891892
Maruti 800 Std,1,0,0,3,,10.34177474101152,10.936583063952368,0.5405405405405406
Maruti Swift ZXI Plus,1,0,0,0,,13.451668563394815,10.596659732783579,0.05405405405405406
Maruti Alto 800 VXI,1,0,0,0,,12.506180941677357,10.596659732783579,0.13513513513513514
Maruti Ertiga SHVS VDI,0,0,0,0,,13.579789490265188,11.695255355062795,0.10810810810810811
Maruti Swift VDI Optional,0,0,0,0,,13.28787951079572,11.695255355062795,0.10810810810810811
Maruti Swift Dzire AMT VXI,1,0,1,0,,13.361381852676738,11.695255355062795,0.08108108108108109
Mahindra Bolero 2011-2019 ZLX,0,0,0,1,,13.199326270390594,11.608244735642321,0.13513513513513514
Renault Pulse RxZ,0,0,0,1,,12.487488878546145,11.112462823634855,0.21621621621621623
Maruti Swift Dzire ZDI,0,0,0,0,,13.304686600863562,10.819798284210286,0.16216216216216217
Hyundai Verna 1.6 CRDI,0,0,0,1,,12.92391243868049,11.51293546492023,0.21621621621621623
Toyota Etios GD,0,0,0,1,,13.171155446333852,11.289794413577894,0.13513513513513514
Ford Figo Diesel EXI Option,0,0,0,0,,11.918397239722838,10.819798284210286,0.24324324324324326
Maruti Esteem Lxi - BSIII,1,0,0,2,,10.915106645867503,11.156264806643742,0.35135135135135137
Maruti Omni 5 Seater BSIV,1,0,0,1,,11.775297421715827,11.156264806643742,0.24324324324324326
Maruti Vitara Brezza ZDi Plus Dual Tone,0,0,0,0,,13.73755009757506,10.819798284210286,0.08108108108108109
Renault Lodgy 85PS RxE 7 Seater,0,0,0,1,,13.444448325847754,11.082157933374816,0.08108108108108109
Maruti Ertiga VDI,0,0,0,1,,13.235693848424024,12.206077645517674,0.21621621621621623
Maruti Ciaz Zeta Diesel,0,0,0,0,,13.76421831620775,8.922791623969637,0.05405405405405406
Renault Lodgy 85PS RxE 7 Seater,0,0,0,1,,13.451668563394815,11.082157933374816,0.08108108108108109
Maruti Swift VXI,1,0,0,1,,13.017005083966255,10.463131911491967,0.1891891891891892
BMW 5 Series 530d,0,0,1,0,,14.508658238524095,11.002116507732017,0.1891891891891892
Maruti Swift VXi BSIV,1,0,0,0,,12.345834587905333,11.170449240431308,0.2972972972972973
Maruti Alto K10 LXI,1,0,0,0,,12.611541086966115,10.308985993422082,0.08108108108108109
Maruti Alto LXi,1,0,0,1,,12.206077645517674,10.819798284210286,0.21621621621621623
Mercedes-Benz New C-Class C 220 CDI Elegance AT,0,0,1,1,,13.493928313146206,11.289794413577894,0.32432432432432434
Nissan Micra XV,1,0,0,1,,12.367345048436391,11.407576060361786,0.24324324324324326
Hyundai i20 2015-2017 Sportz 1.2,1,0,0,0,,13.4090464510229,9.472781556562168,0.08108108108108109
Maruti 800 AC,1,0,0,2,,11.082157933374816,11.51293546492023,0.5405405405405406
Hyundai Santro Xing XG,1,0,0,2,,11.350418300109132,11.289794413577894,0.4324324324324324
Honda WR-V i-DTEC VX,0,0,0,0,,13.633989880380932,10.308985993422082,0.05405405405405406
Mahindra Bolero 2011-2019 SLX,0,0,0,0,,12.971542813248437,11.695255355062795,0.21621621621621623
Maruti Swift Vdi BSIII,0,0,0,1,,12.793862088206213,11.695255355062795,0.2702702702702703
Hyundai EON Era Plus,1,0,0,0,,12.388398368982115,11.156264806643742,0.16216216216216217
Maruti Swift VDI Deca,0,0,0,0,,12.25486757159303,12.25486757159303,0.10810810810810811
Tata Indigo eCS LE TDI BSIII,0,0,0,1,,11.813037464800539,11.904974309480183,0.2702702702702703
Mahindra TUV 300 T6 Plus,0,0,0,0,,13.45883704259595,10.900233214800668,0.08108108108108109
Mahindra TUV 300 T6 Plus,0,0,0,0,,13.527829818844937,11.002116507732017,0.08108108108108109
Skoda Rapid 1.6 TDI Elegance,0,0,0,0,,12.959846800844963,11.407576060361786,0.21621621621621623
Chevrolet Beat LT,1,0,0,2,,11.918397239722838,11.51293546492023,0.24324324324324326
Hyundai EON D Lite Plus,1,0,0,0,,12.278397958261774,10.596659732783579,0.16216216216216217
Datsun GO T BSIV,1,0,0,0,,12.323860125621126,10.463131911491967,0.16216216216216217
Renault KWID Climber 1.0 MT,1,0,0,0,,12.706850963741102,9.90353755128617,0.08108108108108109
Maruti Omni LPG CARGO BSIII W IMMOBILISER,2,0,0,1,,10.896757843893464,11.87757552297847,0.35135135135135137
Hyundai Grand i10 AT Sportz,1,1,1,0,,12.832013750189885,10.89755380857985,0.16216216216216217
Hyundai Verna 1.6 SX CRDI (O) AT,0,1,1,0,,13.215855541983634,11.107330348411331,0.21621621621621623
Tata Indigo CS LS (TDI) BS-III,0,0,0,1,,12.873904582205107,10.645448706505872,0.10810810810810811
Hyundai i20 Asta Optional with Sunroof 1.2,1,1,0,0,,13.030248088496522,10.479623274697385,0.1891891891891892
Volkswagen Polo GT TSI,1,1,1,1,,13.023649611968253,10.902795026793628,0.1891891891891892
Volkswagen Ameo 1.2 MPI Highline,1,1,0,0,,13.269059483669357,8.980927207648378,0.10810810810810811
Hyundai i10 Sportz 1.2 AT,1,1,1,0,,12.460718739865236,10.997673392251324,0.2702702702702703
Honda City S,1,1,0,0,,12.966880811009803,10.803364309142028,0.21621621621621623
Hyundai i10 Magna,1,1,0,0,,12.476103599529843,10.940047116801228,0.24324324324324326
Volkswagen Polo Petrol Highline 1.2L,1,1,0,0,,12.871337193291367,10.97243069954219,0.1891891891891892
Nissan Micra XL Optional,1,1,0,0,,12.754196944209095,10.502955722212086,0.13513513513513514
Honda Jazz Basic,1,1,0,0,,12.733758336210744,10.658106055184174,0.24324324324324326
Hyundai i10 Sportz AT,1,1,1,0,,12.513561021741964,10.614892049366905,0.24324324324324326
Maruti Swift VXI,1,1,0,0,,12.818554633046093,10.937507985311061,0.21621621621621623
Maruti Swift LXI,1,1,0,0,,12.531776395271262,10.92240707229499,0.24324324324324326
Tata Tigor 1.2 Revotron XZ,1,0,0,0,,13.190023895035274,10.308985993422082,0.05405405405405406
Maruti Alto K10 VXI,1,0,0,0,,12.487488878546145,11.112462823634855,0.13513513513513514
Hyundai Verna 1.6 VTVT,1,0,0,0,,12.899222326086994,11.156264806643742,0.1891891891891892
Hyundai Grand i10 CRDi Asta,0,0,0,1,,13.038981768465277,11.407576060361786,0.16216216216216217
Hyundai Elite i20 Petrol Sportz,1,0,0,0,,13.410546824147012,8.922791623969637,0.02702702702702703
Tata New Safari DICOR 2.2 EX 4x2,0,0,0,1,,12.611541086966115,11.289794413577894,0.24324324324324326
Tata Indigo CR4,0,0,0,0,,12.345834587905333,12.133507329024972,0.21621621621621623
Tata Indica V2 eLS,0,0,0,1,,12.206077645517674,11.608244735642321,0.10810810810810811
Ford Fiesta 1.4 TDCi EXI,0,0,0,2,,11.918397239722838,11.695255355062795,0.40540540540540543
Ford Fiesta Classic 1.4 Duratorq CLXI,0,0,0,2,,12.54254845357358,11.565128845104088,0.21621621621621623
Hyundai i20 Sportz Option 1.2,1,0,0,1,,13.28787951079572,11.156264806643742,0.16216216216216217
Hyundai i10 Era,1,0,0,1,,11.863589378812122,10.803669227477098,0.2702702702702703
